,steam_id,items_count
126099,76561198068040902,15
126114,76561197998061835,145
126259,76561198044594262,122
126381,76561198136941803,37
126418,76561198051001315,207
126625,76561198021814659,373
126998,76561198078913614,130
127128,76561198062468555,194
127322,76561198114824153,21
127343,76561198059827827,63
127406,76561198072634646,54
127460,76561197976724682,245
127705,76561198084702160,2
127707,76561197996341903,122
127829,76561198087498995,50
127879,76561198039026116,33
127912,76561198025464161,106
128018,76561198082545803,22
128040,76561198063240656,152
128192,76561198115099755,100
128292,76561198046045640,296
128588,76561198011337408,44
128632,76561198067066961,50
128682,76561198047080140,33
128715,76561198067158459,52
128767,76561198072437649,52
128819,76561198195091390,78
128897,76561198061136470,38
128935,76561198040694818,164
129099,76561198084697858,54
129153,76561198008827809,547
129700,76561198068191015,143
129843,76561198050551794,57
129900,76561198059273758,112
130012,76561198078299597,43
130055,76561198064719443,194
130249,76561198086476823,76
130325,76561198085463363,53
130378,76561198162668758,39
130417,76561198097730477,27
130444,76561198089820203,38
130482,76561198080333939,78
130560,76561198030329440,162
130722,76561198054742584,12
130734,76561198102138721,61
130795,76561198058166539,24
130819,76561198057802554,35
130854,76561198152193053,34
130888,76561198060392523,360
131248,76561198073817826,88
131336,76561198041234648,1233
132569,76561198091125007,242
132811,76561197994831363,220
133031,76561198009433842,540
133571,76561198067679439,265
133836,76561198050438527,89
133925,76561198053316049,119
134044,76561198052661205,128
134172,76561198041842292,206
134378,76561198075083029,16
134394,76561198030606264,59
134453,76561198071716213,127
134580,76561198069995506,146
134726,76561198034337192,92
134818,76561198056953510,53
134871,76561198047363411,115
134986,76561198046816537,138
135124,76561198194938153,29
135153,76561198056288902,168
135321,76561197974192659,54
135375,76561198068479124,46
135421,76561198037007451,123
135544,76561198059844354,123
135667,76561198034179031,339
136006,76561198047006605,203
136209,76561198073499629,49
136258,76561198057622032,14
136272,76561198086282677,20
136292,76561198116133680,6
136298,76561198073517944,112
136410,76561198120588565,211
136621,76561197981443780,237
136858,76561198021745490,140
136998,76561198090739116,18
137016,76561198081125754,145
137161,76561198076246808,190
137351,76561198053266979,94
137445,76561198032293266,54
137499,76561198057406795,23
137522,76561198084066563,127
137649,76561198091717988,25
137674,76561198126500843,49
137723,76561198038261903,108
137831,76561197982911077,315
138146,76561198098518938,151
138297,76561198077533366,287
138584,76561198066881691,303
138887,76561198042146054,275
139162,76561198093191096,36
139198,76561198088886078,65
139263,76561198075055875,203
139466,76561197980614542,139
139605,76561198107732375,50
139655,76561198061601793,15
139670,76561198070069790,69
139739,76561198088648960,88
139827,76561198060977372,32
139859,76561198046429610,112
139971,76561198056634976,30
140001,76561198069149771,22
140023,76561197962736283,380
140403,76561198114039731,48
140451,76561198047268909,567
141018,76561198080641548,53
141071,76561198058113049,86
141157,76561197961413224,79
141236,76561198062359337,170
141406,76561198078738809,8
141414,76561198071578365,87
141501,76561198059139371,108
141609,76561198052517002,178
141787,76561198054421576,226
142013,76561198127302850,94
142107,76561198072486822,96
142203,76561198081857175,46
142249,76561198099102298,14
142263,76561197986594271,343
142606,76561198077992470,25
142631,76561198059166102,133
142764,76561198038374904,217
142981,76561198023646825,82
143063,76561198086530486,53
143116,76561197993655338,63
143179,76561197994136663,80
143259,76561198087055797,49
143308,76561198064309861,144
143452,76561198058711482,76
143528,76561198072373072,39
143567,76561198071413959,86
143653,76561198064622636,52
143705,76561198106067504,76
143781,76561198023903233,49
143830,76561198044116879,169
143999,76561198051826169,212
144211,76561198103858676,20
144231,76561198092981834,54
144285,76561198083029873,39
144324,76561198047825496,71
144395,76561197994380497,76
144471,76561198067939720,25
144496,76561198070499931,36
144532,76561198059431557,87
144619,76561198049760472,81
144700,76561198091214337,35
144735,76561198094163840,69
144804,76561198068429093,116
144920,76561198059347479,75
144995,76561198076129408,77
145072,76561198028561727,151
145223,76561198069882842,5
145228,76561198081443272,181
145409,76561198067426958,194
145603,76561198090338801,47
145650,76561198120646995,63
145713,76561198009461910,515
146228,76561198023717642,99
146327,76561198060089846,15
146342,76561198055370293,122
146464,76561198067448524,355
146819,76561198090697410,75
146894,76561197995098683,102
146996,76561198078378677,56
147052,76561198056199427,189
147241,76561198057146794,248
147489,76561197983126861,196
147685,76561198087647670,15
147700,76561198082923506,66
147766,76561197997884293,55
147821,76561198100205554,27
147848,76561198065051152,67
147915,76561198009819704,122
148037,76561198053851725,137
148174,76561197969800840,183
148357,76561198046430456,68
148425,76561198048289869,5
148430,76561198059395503,322
148752,76561198070571964,51
148803,76561198054212632,5
148808,76561198090773476,81
148889,76561198100099434,13
148902,76561198051638090,45
148947,76561198063353566,111
149058,76561198015157743,374
149432,76561198028013082,79
149511,76561198073725626,51
149562,76561198081305375,32
149594,76561198054978831,24
149618,76561198050917553,46
149664,76561198043781609,40
149704,76561198010309907,93
149797,76561198045774424,109
149906,76561197991766223,51
149957,76561198084378649,63
150020,76561198172455607,40
150060,76561197977615598,66
150126,76561198070502694,51
150177,76561198024886663,48
150225,76561198060941371,2
150227,76561198060859171,24
150251,76561198096334226,131
150382,76561198081382617,12
150394,76561198153904644,40
150434,76561198028061147,131
150565,76561198084369964,46
150611,76561198061987145,46
150657,76561198098848104,23
150680,76561198029668238,86
150766,76561198165512984,31
150797,76561198067792336,218
151015,76561198106490799,253
151268,76561198094102814,21
151289,76561198065002838,54
151343,76561198066845523,104
151447,76561198070983798,41
151488,76561198090724989,145
151633,76561198069328008,336
151969,76561198080851169,27
151996,76561198006977846,29
152025,76561198040454306,122
152147,76561198018159202,103
152250,76561198080980901,130
152380,76561198066955730,89
152469,76561198085971155,12
152481,76561198068133714,100
152581,76561198056288026,204
152785,76561198010375422,133
152918,76561198083892512,31
152949,76561198059130998,105
153054,76561198088819212,29
153083,76561197996033933,28
153111,76561198012135937,81
153192,76561198059680033,153
153345,76561198101296113,140
153485,76561197998179587,5
153490,76561198049330006,10
153500,76561198070239906,36
153536,76561198060822442,22
153558,76561198049435011,132
153690,76561198049752484,322
154012,76561198084637047,32
154044,76561198105310142,87
154131,76561198044591852,48
154179,76561198078017141,31
154210,76561198149740415,14
154224,76561198063572874,76
154300,76561198082385440,46
154346,76561198073728628,28
154374,76561198011743390,385
154759,76561198008335925,2122
156881,76561198038840599,155
157036,76561198077370213,42
157078,76561198045236145,44
157122,76561198008150212,221
157343,76561198086061120,133
157476,76561198060670197,54
157530,76561198027043431,73
157603,76561198151870370,5
157608,76561198046978928,126
157734,76561198073069235,36
157770,76561198065712655,16
157786,76561198028963809,126
157912,76561198057617947,5
157917,76561198083018422,137
158054,76561198102058772,43
158097,76561198060852416,43
158140,76561198056254879,56
158196,76561198079097558,53
158249,76561198053858353,5
158254,76561198067341288,67
158321,76561198086204732,13
158334,76561198045663497,133
158467,76561198076721434,24
158491,76561198126913771,84
158575,76561198068723507,6
158581,76561198073754800,59
158640,76561198140431707,19
158659,76561198018465863,87
158746,76561198078049835,32
158778,76561198146840693,389
159167,76561198047866299,140
159307,76561198085256194,57
159364,76561198069029713,40
159404,76561198065215176,322
159726,76561198086225444,37
159763,76561198064445006,19
159782,76561198055340629,87
159869,76561198083383461,34
159903,76561197992892531,49
159952,76561198075233562,51
160003,76561198059831638,49
160052,76561198084330384,65
160117,76561198042550234,188
160305,76561197961172060,113
160418,76561198026040814,108
160526,76561198010531550,62
160588,76561198018316773,147
160735,76561198059783767,204
160939,76561198081849968,116
161055,76561198060597665,134
161189,76561198154493361,65
161254,76561198069896420,20
161274,76561198065821181,71
161345,76561198083090908,40
161385,76561198076534344,43
161428,76561198042410388,357
161785,76561198047996563,136
161921,76561198020571988,24
161945,76561198070667242,45
161990,76561198065064285,18
162008,76561198097219763,34
162042,76561198047688625,71
162113,76561198064872930,160
162273,76561198170217862,123
162396,76561198041993105,48
162444,76561198073082088,56
162500,76561198061319237,41
162541,76561198083069898,66
162607,76561198013247974,68
162675,76561198077664507,28
162703,76561198051572517,14
162717,76561198044352003,61
162778,76561198048357221,39
162817,76561198041889877,41
162858,76561198063364493,31
162889,76561197971855974,158
163047,76561197995495679,213
163260,76561198054332392,30
163290,76561198014848587,560
163850,76561198064260593,60
163910,76561198242263114,7
163917,76561198039483275,179
164096,76561198025640189,71
164167,76561198068174077,18
164185,76561198084006094,109
164403,76561197995939652,127
164530,76561198086597638,155
164685,76561198084719787,49
164734,76561198063515924,103
164837,76561198028187926,52
164889,76561198095236348,20
164909,76561198038574343,37
164946,76561198065213080,73
165019,76561198087538657,54
165073,76561198041730036,80
165153,76561198088408984,30
165183,76561198078299908,47
165230,76561198095425186,16
165246,76561198065247694,157
165403,76561198054549164,36
165439,76561198044411904,27
165466,76561198026167657,94
165560,76561198207978701,20
165580,76561198015251826,59
165639,76561198094506909,22
165661,76561198076558826,412
166073,76561198068638474,105
166178,76561198052055234,48
166226,76561198051500821,3
166229,76561198084582535,144
166373,76561198093532362,3
166376,76561198077530684,13
166389,76561198138753065,33
166422,76561198071196751,16
166438,76561198046106081,300
166738,76561198008267559,237
166975,76561198086004311,63
167038,76561198045400789,77
167115,76561198020280754,311
167426,76561198103524411,99
167525,76561198069687434,82
167607,76561198055305294,70
167677,76561198099077473,21
167698,76561198045566851,20
167718,76561198085107826,45
167763,76561198073934730,236
167999,76561198047197651,48
168047,76561198073714126,13
168060,76561198092362090,28
168088,76561198047208774,74
168162,76561198060851102,84
168246,76561198069542841,109
168355,76561198055005050,343
168698,76561198057587159,149
168847,76561198068086235,115
168962,76561198067489488,44
169006,76561198079868765,145
169151,76561198079480655,13
169164,76561198061099681,99
169263,76561198067648599,122
169385,76561198028357316,223
169608,76561198090768760,31
169639,76561198077642532,118
169757,76561198075126304,81
169838,76561198066472174,38
169876,76561198097629358,53
169929,76561198083759932,38
169967,76561198032373589,221
170188,76561197978756659,83
170271,76561198066625160,111
170382,76561197960425229,94
170476,76561198057473311,68
170544,76561198048016609,9
170553,76561198013434300,553
171106,76561198068825441,86
171192,76561198040463383,116
171308,76561198014990381,383
171691,76561198119076330,116
171807,76561198061309553,41
171848,76561198047695661,69
171917,76561197994996550,303
172220,76561198061285334,166
172386,76561198074765837,25
172411,76561198074168077,91
172502,76561198075229095,119
172621,76561198022345052,100
172721,76561198056920691,45
172766,76561197991070980,54
172820,76561198060900686,91
172911,76561198069618584,110
173021,76561198054602972,244
173265,76561198094713764,8
173273,76561198003855855,142
173415,76561198067004710,83
173498,76561198082157728,282
173780,76561197964743311,200
173980,76561198065103192,100
174080,76561198050465428,11
174091,76561198081668294,3
174094,76561198045232929,146
174240,76561198097602497,13
174253,76561198111352520,82
174335,76561198077894071,59
174394,76561198072077473,6
174400,76561198095234615,141
174541,76561198059049662,118
174659,76561198097045693,63
174722,76561198021135914,92
174814,76561198074700953,388
175202,76561198089405996,155
175357,76561198162487321,47
175404,76561198073409906,38
175442,76561198033161894,12
175454,76561198016167507,46
175500,76561198062276678,99
175599,76561198041329443,110
175709,76561198081848896,49
175758,76561198090624518,221
175979,76561198124526584,62
176041,76561198044471846,20
176061,76561198054438881,141
176202,76561197990097714,425
176627,76561198083915781,98
